CICLO,ID_RAMO,DESC_RAMO,ID_MODALIDAD,DESC_MODALIDAD,EJERCIDO_MPD
2009,21,Turismo,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,118.451934
2009,21,Turismo,O,Apoyo a la función pública y al mejoramiento de la gestión,31.999268
2009,21,Turismo,P,"Planeación, seguimiento y evaluación de políticas públicas",250.441174
2009,22,Instituto Federal Electoral,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1636.107289
2009,22,Instituto Federal Electoral,O,Apoyo a la función pública y al mejoramiento de la gestión,116.404116
2009,22,Instituto Federal Electoral,R,Específicos,10228.937896
2009,23,Provisiones Salariales y Económicas,N,Desastres Naturales,198.349918
2009,23,Provisiones Salariales y Económicas,R,Específicos,4622.335318
2009,23,Provisiones Salariales y Económicas,U,Otros Subsidios,33150.553918
2009,23,Provisiones Salariales y Económicas,Y,Aportaciones a fondos de estabilización,25801.411893
2009,23,Provisiones Salariales y Económicas,Z,Aportaciones a fondos de inversión y reestructura de pensiones,0.301875
2009,24,Deuda Pública,D,"Costo financiero, deuda o apoyos a deudores y ahorradores de la banca",210662.455088
2009,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",E,Prestación de Servicios Públicos,26659.560675
2009,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",I,Gasto Federalizado,0
2009,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,98.832232
2009,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",O,Apoyo a la función pública y al mejoramiento de la gestión,21.954854
2009,25,"Previsiones y Aportaciones para los Sistemas de Educación Básica, Normal, Tecnológica y de Adultos",U,Otros Subsidios,200.005326
2009,27,Función Pública,K,Proyectos de Inversión,86.836469
2009,27,Función Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1203.584246
2009,27,Función Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,1359.333251
2009,28,Participaciones a Entidades Federativas y Municipios,C,Participaciones a entidades federativas y municipios,375717.324319
2009,30,Adeudos de Ejercicios Fiscales Anteriores,H,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS),15925.865923
2009,31,Tribunales Agrarios,E,Prestación de Servicios Públicos,647.130729
2009,31,Tribunales Agrarios,K,Proyectos de Inversión,31.316647
2009,31,Tribunales Agrarios,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,75.329529
2009,31,Tribunales Agrarios,O,Apoyo a la función pública y al mejoramiento de la gestión,1.598721
2009,32,Tribunal Federal de Justicia Fiscal y Administrativa,E,Prestación de Servicios Públicos,1322.893719
2009,32,Tribunal Federal de Justicia Fiscal y Administrativa,K,Proyectos de Inversión,40.657261
2009,32,Tribunal Federal de Justicia Fiscal y Administrativa,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,55.908919
2009,33,Aportaciones Federales para Entidades Federativas y Municipios,I,Gasto Federalizado,412466.550584
2009,34,Erogaciones para los Programas de Apoyo a Ahorradores y Deudores de la Banca,D,"Costo financiero, deuda o apoyos a deudores y ahorradores de la banca",31076.361104
2009,35,Comisión Nacional de los Derechos Humanos,E,Prestación de Servicios Públicos,539.709347
2009,35,Comisión Nacional de los Derechos Humanos,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,290.762597
2009,35,Comisión Nacional de los Derechos Humanos,O,Apoyo a la función pública y al mejoramiento de la gestión,26.997454
2009,35,Comisión Nacional de los Derechos Humanos,P,"Planeación, seguimiento y evaluación de políticas públicas",12.598497
2009,35,Comisión Nacional de los Derechos Humanos,R,Específicos,22.582788999999998
2009,36,Seguridad Pública,E,Prestación de Servicios Públicos,24864.295534
2009,36,Seguridad Pública,K,Proyectos de Inversión,2051.490186
2009,36,Seguridad Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1377.337594
2009,36,Seguridad Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,106.020755
2009,36,Seguridad Pública,R,Específicos,1772.563194
2009,36,Seguridad Pública,U,Otros Subsidios,3385.480019
2009,37,Consejería Jurídica del Ejecutivo Federal,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,6.932651
2009,37,Consejería Jurídica del Ejecutivo Federal,O,Apoyo a la función pública y al mejoramiento de la gestión,4.303711
2009,37,Consejería Jurídica del Ejecutivo Federal,P,"Planeación, seguimiento y evaluación de políticas públicas",97.055326
2009,37,Consejería Jurídica del Ejecutivo Federal,U,Otros Subsidios,362.3
2009,38,Consejo Nacional de Ciencia y Tecnología,E,Prestación de Servicios Públicos,3164.728765
2009,38,Consejo Nacional de Ciencia y Tecnología,F,Promoción y fomento,1252.875223
2009,38,Consejo Nacional de Ciencia y Tecnología,K,Proyectos de Inversión,152.550796
2009,38,Consejo Nacional de Ciencia y Tecnología,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,452.258578
2009,38,Consejo Nacional de Ciencia y Tecnología,O,Apoyo a la función pública y al mejoramiento de la gestión,37.661911
2009,38,Consejo Nacional de Ciencia y Tecnología,P,"Planeación, seguimiento y evaluación de políticas públicas",349.988185
2009,38,Consejo Nacional de Ciencia y Tecnología,S,Sujetos a Reglas de Operación,6820.232896
2009,38,Consejo Nacional de Ciencia y Tecnología,U,Otros Subsidios,2036.918241
2009,40,Información Nacional Estadística y Geográfica,E,Prestación de Servicios Públicos,2179.690911
2009,40,Información Nacional Estadística y Geográfica,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,330.587891
2009,40,Información Nacional Estadística y Geográfica,O,Apoyo a la función pública y al mejoramiento de la gestión,52.070405
2009,40,Información Nacional Estadística y Geográfica,P,"Planeación, seguimiento y evaluación de políticas públicas",3509.925745
2010,1,Poder Legislativo,K,Proyectos de Inversión,863.96621
2010,1,Poder Legislativo,R,Específicos,9054.035635
2010,2,Presidencia de la República,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,74.041682
2010,2,Presidencia de la República,O,Apoyo a la función pública y al mejoramiento de la gestión,14.064907
2010,2,Presidencia de la República,P,"Planeación, seguimiento y evaluación de políticas públicas",2217.696756
2010,3,Poder Judicial,R,Específicos,33892.179437
2010,4,Gobernación,E,Prestación de Servicios Públicos,6234.610346
2010,4,Gobernación,K,Proyectos de Inversión,551.480254
2010,4,Gobernación,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,577.36465
2010,4,Gobernación,N,Desastres Naturales,473.663432
2010,4,Gobernación,O,Apoyo a la función pública y al mejoramiento de la gestión,41.914787
2010,4,Gobernación,P,"Planeación, seguimiento y evaluación de políticas públicas",1774.647469
2010,4,Gobernación,R,Específicos,300
2010,4,Gobernación,U,Otros Subsidios,4325.9275
2010,5,Relaciones Exteriores,E,Prestación de Servicios Públicos,1752.204966
2010,5,Relaciones Exteriores,K,Proyectos de Inversión,142.209197
2010,5,Relaciones Exteriores,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,775.886129
2010,5,Relaciones Exteriores,O,Apoyo a la función pública y al mejoramiento de la gestión,18.222463
2010,5,Relaciones Exteriores,P,"Planeación, seguimiento y evaluación de políticas públicas",4431.080594
2010,5,Relaciones Exteriores,R,Específicos,1878.049346
2010,6,Hacienda y Crédito Público,B,Provisión de Bienes Públicos,141.359227
2010,6,Hacienda y Crédito Público,E,Prestación de Servicios Públicos,11932.43029
2010,6,Hacienda y Crédito Público,F,Promoción y fomento,7936.27831
2010,6,Hacienda y Crédito Público,G,Regulación y supervisión,2137.66954
2010,6,Hacienda y Crédito Público,K,Proyectos de Inversión,17.034203
2010,6,Hacienda y Crédito Público,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,3697.940636
2010,6,Hacienda y Crédito Público,O,Apoyo a la función pública y al mejoramiento de la gestión,313.529414
2010,6,Hacienda y Crédito Público,P,"Planeación, seguimiento y evaluación de políticas públicas",3377.086581
2010,6,Hacienda y Crédito Público,R,Específicos,500.177102
2010,6,Hacienda y Crédito Público,S,Sujetos a Reglas de Operación,12979.842418
2010,6,Hacienda y Crédito Público,U,Otros Subsidios,185.293043
2010,7,Defensa Nacional,A,Funciones de las Fuerzas Armadas,47002.190208
2010,7,Defensa Nacional,K,Proyectos de Inversión,153.718399
2010,7,Defensa Nacional,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,5230.133333
2010,7,Defensa Nacional,R,Específicos,210.849779
2010,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",E,Prestación de Servicios Públicos,3535.590005
2010,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",F,Promoción y fomento,10.378213
2010,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",G,Regulación y supervisión,1288.911988
2010,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",K,Proyectos de Inversión,578.220225
2010,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",L,Obligaciones de cumplimiento de resolución jurisdiccional,7.241169
2010,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2074.844345
2010,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",O,Apoyo a la función pública y al mejoramiento de la gestión,60.085267
2010,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",P,"Planeación, seguimiento y evaluación de políticas públicas",3848.607132
2010,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",R,Específicos,247.431123
2010,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",S,Sujetos a Reglas de Operación,58213.212439
2010,8,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",U,Otros Subsidios,1807.553849
2010,9,Comunicaciones y Transportes,E,Prestación de Servicios Públicos,6050.591087
2010,9,Comunicaciones y Transportes,G,Regulación y supervisión,6413.433191
2010,9,Comunicaciones y Transportes,K,Proyectos de Inversión,54890.832981
2010,9,Comunicaciones y Transportes,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,1760.850375
2010,9,Comunicaciones y Transportes,O,Apoyo a la función pública y al mejoramiento de la gestión,81.468618
2010,9,Comunicaciones y Transportes,P,"Planeación, seguimiento y evaluación de políticas públicas",1712.15031
2010,9,Comunicaciones y Transportes,R,Específicos,25.907427
2010,9,Comunicaciones y Transportes,S,Sujetos a Reglas de Operación,1641.829734
2010,9,Comunicaciones y Transportes,U,Otros Subsidios,9.541028
2010,10,Economía,B,Provisión de Bienes Públicos,356.376726
2010,10,Economía,E,Prestación de Servicios Públicos,888.514309
2010,10,Economía,F,Promoción y fomento,782.268221
2010,10,Economía,G,Regulación y supervisión,562.270986
2010,10,Economía,K,Proyectos de Inversión,1040.037434
2010,10,Economía,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,528.239121
2010,10,Economía,O,Apoyo a la función pública y al mejoramiento de la gestión,83.549793
2010,10,Economía,P,"Planeación, seguimiento y evaluación de políticas públicas",1729.500019
2010,10,Economía,R,Específicos,128.177556
2010,10,Economía,S,Sujetos a Reglas de Operación,9069.431501
2010,10,Economía,U,Otros Subsidios,536.463032
2010,11,Educación Pública,B,Provisión de Bienes Públicos,2658.524489
2010,11,Educación Pública,E,Prestación de Servicios Públicos,91584.203004
2010,11,Educación Pública,G,Regulación y supervisión,1238.931471
2010,11,Educación Pública,K,Proyectos de Inversión,2553.243916
2010,11,Educación Pública,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,7360.603604
2010,11,Educación Pública,O,Apoyo a la función pública y al mejoramiento de la gestión,449.892849
2010,11,Educación Pública,P,"Planeación, seguimiento y evaluación de políticas públicas",1662.714457
2010,11,Educación Pública,R,Específicos,896.403223
2010,11,Educación Pública,S,Sujetos a Reglas de Operación,38727.318407
2010,11,Educación Pública,U,Otros Subsidios,78564.519908
2010,12,Salud,E,Prestación de Servicios Públicos,20757.087822
2010,12,Salud,G,Regulación y supervisión,870.731051
2010,12,Salud,K,Proyectos de Inversión,1316.089516
2010,12,Salud,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,2405.148717
2010,12,Salud,O,Apoyo a la función pública y al mejoramiento de la gestión,161.281118
2010,12,Salud,P,"Planeación, seguimiento y evaluación de políticas públicas",3976.508345
2010,12,Salud,R,Específicos,241.277611
2010,12,Salud,S,Sujetos a Reglas de Operación,8808.778327
2010,12,Salud,U,Otros Subsidios,48228.671703
2010,13,Marina,A,Funciones de las Fuerzas Armadas,16614.135683
2010,13,Marina,K,Proyectos de Inversión,977.39397
2010,13,Marina,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,781.405496
2010,13,Marina,R,Específicos,42.742487
2010,14,Trabajo y Previsión Social,E,Prestación de Servicios Públicos,1391.53406
2010,14,Trabajo y Previsión Social,M,Apoyo al proceso presupuestario y para mejorar la eficiencia institucional,328.30125
2010,14,Trabajo y Previsión Social,O,Apoyo a la función pública y al mejoramiento de la gestión,25.206993
2010,14,Trabajo y Previsión Social,P,"Planeación, seguimiento y evaluación de políticas públicas",493.856234
